tic,toi,cps,ra,dec,tmag,vmag,jmag,smass,sradius,t_eff,evol,ast_det,d,ruwe,rv,rv_err,rot_per,rot_amp,vsini,rhk,shk,per,per_err,epoch,t14,rp,sinc,mp,sig_id,significance,kexp,n_rv,template,h,counts,texpmin,twithoverheads,nobs,ttothr,hexp,priority,pipeline,disp,public_comments,tks_comments,vetting,ao_vet,hires_prv,apf_prv,prv_plan,hires_next_run_notes,nobs_goal_keck,min_cadence_keck,exp_keck,texp_keck,n_shots_keck,n_visits_night_keck,nobs_goal_apf,min_cadence_apf,exp_apf,texp_apf,n_shots_apf,n_visits_night_apf,hires_complete,apf_complete
9348006,1775.01,T001775,150.115134,39.457816000000,10.92,11.65,10.19,0.90,0.84,5251,MS,0.050,149,1.05,-15.00,0.64,,,,,,10.24037,0.00125,1877.56468,3.65,8.84,60.6,58.0,1,29.1,18.36,,,,,,,,,,,spoc,VPC,,"Prot=15d, only 2 transits, clear field",passed,n/a,,,no gaia rv,,,,60,900,,,,,,,,,,
21535395,1776.01,95072,164.776067,40.983608000000,7.66,8.26,7.03,1.02,0.95,5724,MS,0.055,45,0.96,-24.45,0.00,,,,,,2.80099,0.00059,1871.48857,1.50,1.48,561.7,2.8,1,7.4,1.25,,,,,,,,,,,spoc,CPC,bright star,"MES=7.4, clear field",passed,data taken,,yes,Slowly rotating. All spectral classifications agree. Gaia and Telluric RV are consistent. No SB2s.,,,,250,500,,,,,,,,,,
29191624,1777.01,87620,151.807036,46.114977000000,8.74,9.31,8.12,1.06,0.98,5859,MS,0.052,80,1.01,-9.68,0.26,,,,,,14.65320,0.00443,1873.29829,2.50,2.47,71.7,6.7,1,8.5,1.68,,,,,,,,,,,spoc,PC,Only two transits,"MES=8.5, only 2 transits, dV=6.5 sep=6.4 NW",passed,n/a,,yes,unclear if the discrepancy between Gaia RV and SM RV is significant. Recon obtained with APF,,,,250,500,,,,,,,,,,
39699648,1778.01,77946,136.778074,46.672601000000,8.46,8.99,7.90,1.12,1.33,6023,MS,0.062,99,1.09,42.64,0.22,,,,,,6.51595,0.00155,1876.02502,2.53,3.03,415.1,9.4,1,10.8,2.99,,,,,,,,,,,spoc,PC,,"OoT=4.6sig13"", dT=5.9 sep=5.2"" N",passed,n/a,,yes,recon obtained with APF,,,,250,500,,,,,,,,,,
67646988,1779.01,LP261-75,147.769065,35.969296000000,12.44,15.44,10.58,0.28,0.31,3138,MS,0.050,34,1.04,10.20,0.20,,,,,,1.88172,0.00001,1871.02248,1.24,10.73,21.2,80.6,1,243.0,96.70,,,,,,,,,,,spoc,KP,LP 261-75 b; BD from Irwin et al. 2018 with measured mass,clear field,known planet,passed,,,,,,,,,,,,,,,,,,
99834717,1780.01,KPS-1,165.167426,64.963985000000,12.21,12.97,11.41,0.82,0.90,4974,MS,0.050,263,1.07,,,,,,,,1.70631,0.00006,1871.72430,1.61,10.91,654.4,83.0,1,34.1,50.67,,,,,,,,,,,spoc,KP,KPS-1 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
137881699,1781.01,HAT-P-66,150.572695,53.950889000000,12.51,13.01,12.00,1.15,1.95,6101,SG,0.051,935,0.96,1.94,11.66,,,,,,2.97213,0.00030,1872.64374,4.74,19.56,2621.9,49511.3,1,28.0,20061.33,,,,,,,,,,,spoc,KP,HAT-P-66,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
160045097,1782.01,T001782,213.080045,74.411621000000,11.31,12.33,10.25,0.68,0.67,4336,MS,0.050,95,0.95,,,,,,,,4.98764,0.00110,1872.62203,2.31,2.83,56.2,8.4,1,7.8,4.08,,,,,,,,,,,spoc,CPC,multi; small shoulders on ingress and egress; v-shaped,"MES=7.8, clear field",passed,data taken,,,"Slowly rotating(4 km/s) main sequence star, but very active. R'hk = -4.6, otherwise passes vetting",,,,,,,,,,,,,,,
160045097,1782.02,T001782,213.080045,74.411621000000,11.31,12.33,10.25,0.68,0.67,4336,MS,0.050,95,0.95,,,,,,,,1.82898,1.90E-05,1683.55624,1.50,1.99,214.1,4.6,2,11.9,3.11,,,,,,,,,,,spoc,PC,Weak signal; fails bootstrap,"SNR = 12.6 passes bootstrap test in multi-sector 14-22 report, clear field",passed,data taken,,,"Slowly rotating(4 km/s) main sequence star, but very active. R'hk = -4.6, otherwise passes vetting",,,,,,,,,,,,,,,
450327768,1788.01,T001788,160.229484,35.913665000000,10.19,10.64,9.63,1.04,1.26,5776,MS,0.050,192,1.06,41.08,6.25,,,,,,5.34326,0.00028,1875.04671,1.43,11.50,433.6,317.8,1,70.0,113.62,,,,,,,,,,,qlp,SEB1,,"Prot=6d, clear field",failed,n/a,,,vsini may be too high (12 km/s).,,,,,,,,,,,,,,,
233684293,1791.01,T001791,260.763082,63.110770000000,9.06,9.60,8.50,1.17,2.47,6153,SG,0.051,247,1.08,-18.41,0.34,,,,,,48.47912,0.00561,1688.99753,8.09,4.82,104.1,20.7,1,9.0,3.27,,,,,,,,,,,qlp,PC,only 4 transits; possibly stellar variability,"SNR=9.4, clear field",passed,data taken,,yes,no gaia rv. Recon obtained with APF,,,,200,500,,,,,,,,,,
286916251,1794.01,T001794,203.397703,49.061136000000,9.70,10.32,9.09,1.02,1.30,5707,MS,0.054,156,0.96,-31.48,0.45,,,,,,8.77586,0.00319,1899.36710,3.36,3.54,229.1,12.3,1,8.7,3.77,,,,,,,,,,,spoc,CPC,steep ingress slope; transit shape consistent even with few transits,"MES=8.7, dT=5.4 sep=5.5"" N",passed,data taken,,,no gaia rv,,,,125,900,,,,,,,,,,
138819293,1796.01,GJ436,175.546222,26.706572000000,8.40,10.67,6.90,0.42,0.43,3456,MS,0.050,10,1.18,9.61,0.00,,,,,,2.64397,0.00003,1899.67152,0.95,3.74,29.5,13.5,1,120.0,11.11,,,,,,,,,,,spoc,KP,GJ 436 b,"dV=4.7 sep=51"" SW",known planet,passed,,,,,,,,,,,,,,,,,,
368435330,1797.01,93963,162.777140,25.641165000000,8.63,9.18,8.11,1.08,1.05,5922,MS,0.053,82,0.97,,,,,,,,3.64543,0.00036,1902.87308,2.31,3.42,536.9,11.6,1,14.6,4.57,,,,,,,,,,,spoc,PC,active star; potentially includes a single transit at ~1902,"dV=8.7 sep=5.0"" SE, dV=8.6 sep=14.1"" NE, see public TOI comment, potential transit event at 1901.5",passed,passed,,yes,,,,,250,500,,,,,,,,,,
198153540,1798.01,T001798,211.094108,46.519399000000,10.52,11.36,9.80,0.87,0.78,5165,MS,0.050,113,0.97,25.43,0.52,,,,,,8.01894,0.00217,1902.02968,3.45,2.62,70.0,7.4,1,8.8,2.57,,,,,,,,,,,spoc,PC,possibly stellar variability,clear field,passed,passed,,,,,,,90,900,1,1,,,,,,,,
198153540,1798.02,T001798,211.094108,46.519399000000,10.52,11.36,9.80,0.87,0.78,5165,MS,0.050,113,0.97,25.43,0.52,,,,,,0.43778,9.00E-06,1739.08100,1.21,1.39,3378.1,2.5,2,10.5,2.33,,,,,,,,,,,spoc,PC,multi; interior to .01,"clear field, USP (P=0.44d!)",passed,passed,,,,,,,,,,,,,,,,,,
8967242,1799.01,96735,167.232962,34.303191000000,8.37,8.98,7.73,1.01,0.96,5690,MS,0.053,62,0.98,28.71,0.12,,,,,,7.09385,0.00209,1904.81577,2.51,1.76,163.9,3.8,1,7.1,1.24,,,,,,,,,,,spoc,PC,low SNR; possible instrument or systematic,"low SNR, clear field",passed,data taken,,yes,scatter ~4m/s over an hour. Recon obtained with APF,,,,250,500,,,,,,,,,,
17993892,1800.01,HAT-P-21,171.274941,41.027964000000,11.11,11.46,10.50,1.00,1.26,5634,MS,0.051,277,1.07,-51.98,0.70,,,,,,4.12443,0.00026,1902.30416,3.83,13.16,562.9,317.8,1,44.6,126.73,,,,,,,,,,,spoc,KP,HAT-P-21 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
119584412,1801.01,HIP57099,175.576559,23.026855000000,9.86,11.58,8.65,0.54,0.55,3815,MS,0.050,31,1.05,-0.11,1.09,,,,,,21.28441,0.00335,1903.54415,2.77,2.34,3.8,6.1,1,10.6,2.12,,,,,,,,,,,spoc,PC,period could be half (10.64 days),"clear field, only two transits, period could be half since a third transit would fall in the gap",passed,passed,,,,,,,90,1200,1,1,,,,,,,,
138762614,1802.01,T001802,164.254988,24.882426000000,11.13,12.76,9.94,0.57,0.58,3859,MS,0.050,61,0.98,-29.34,0.55,,,,,,16.79611,0.00580,1904.15450,3.50,2.71,5.9,7.8,1,8.5,2.82,,,,,,,,,,,spoc,PC,2 transits; second transit is ramp-like; possibly instrument noise or systematic,"MES=8.5, dT=3.3 sep=6.9"" E, dV=4.1 sep=46"" NNW, noisy phase-folded transit (see public comment), only two transits, if second transit is real and period was 1/2 a third transit would be very close to front edge of the gap",passed,passed,,,,,,,,,,,,,,,,,,
144401492,1803.01,T001803,178.046561,35.171787000000,11.15,11.87,10.28,0.79,0.69,4869,MS,0.050,119,1.10,2.57,0.65,,,,,,12.89115,0.00266,1911.67362,2.23,4.45,24.2,18.1,1,10.7,5.76,,,,,,,,,,,spoc,PC,likely multi; additional transit events at 1917 and 1924,"dV=6.1 sep=21""NW",passed,passed,,,no gaia rv,,,,,,,,,,,,,,,
144401492,1803.02,T001803,178.046561,35.171787000000,11.15,11.87,10.28,0.79,0.69,4869,MS,0.050,119,1.10,2.57,0.65,,,,,,6.29439,0.00139,1904.62279,2.23,3.41,62.8,11.5,2,10.4,4.66,,,,,,,,,,,spoc,VPC,part of interesting multi-planet system,"dV=6.1 sep=21""NW",passed,passed,,,no gaia rv,,,,,,,,,,,,,,,
165763244,1805.01,T001805,232.140084,55.185418000000,10.79,11.51,10.05,0.89,0.86,5232,MS,0.050,143,0.84,,,,,,,,24.07307,0.00608,1901.50085,3.83,3.35,19.9,11.2,1,8.9,2.67,,,,,,,,,,,spoc,PC,Possibly instrument noise,"MES=8.9, dV=5.5 sep=7.5"" SW, dT=6.6 sep=7.3"" SW, OoT=11""=3.6sig, doesn't appear to be pointing at nearby star",passed,passed,,,,,,,,,,,,,,,,,,
180695581,1807.01,HIP65469,201.283316,38.922485000000,9.04,10.00,8.10,0.73,0.74,4613,MS,0.050,43,1.05,-7.33,0.59,,,,,,0.54934,0.00004,1899.34631,1.00,1.55,1596.9,3.0,1,10.2,2.92,,,,,,,,,,,spoc,CPC,active star,"dV=6.8 sep=42.9""NW, offset=2.0sig. USP (P=0.5d) ",passed,data taken,,yes,unclear if the discrepancy between Gaia RV and SM RV is significant. Recon obtained with APF,,,,125,900,,,,,,,,,,
307734817,1808.01,T001808,171.597126,28.056549000000,11.67,12.13,11.19,1.26,1.59,6352,MS,0.051,557,0.77,,,,,,,,2.10750,0.00020,1900.91100,1.91,11.34,3065.7,317.8,1,19.6,135.88,,,,,,,,,,,spoc,NEB,centroid offset; SG1 should check TIC 307734818,"dV=1.5 sep=5.9""N, otherwise clear field, offset=2.5sig",passed,passed,,,"Passes spectroscopic vetting, however exofop note says it is a false positive due to an NEB.",,,,,,,,,,,,,,,
347329162,1809.01,WASP-56,183.366212,23.055675000000,11.54,12.09,10.87,1.04,1.11,5797,MS,0.050,321,0.86,4.64,0.00,,,,,,4.61721,0.00024,1902.71849,3.59,12.85,415.7,317.8,1,42.4,118.90,,,,,,,,,,,spoc,KP,WASP-56 b,"dT=7.1 sep=3.4"" E",known planet,n/a,,,,,,,,,,,,,,,,,,
373693175,1810.01,HAT-P-36,188.266276,44.915333000000,11.63,12.15,11.05,0.98,1.07,5555,MS,0.050,294,1.05,-16.43,0.00,,,,,,1.32735,0.00002,1899.47684,2.23,15.55,1783.5,38173.4,1,143.4,22512.55,,,,,,,,,,,spoc,KP,HAT-P-36 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
376524552,1811.01,T001811,188.922580,27.214423000000,11.12,11.97,10.28,0.76,0.81,4719,MS,0.050,128,1.26,10.43,0.60,,,,,,3.71296,0.00009,1899.87158,1.99,11.89,160.6,317.8,1,114.3,158.16,,,,,,,,,,,spoc,VPC+,,"dV=5.7 sep=52"" W, clear field",passed,n/a,,,no gaia rv,,,,,,,,,,,,,,,
207425167,1812.01,T001812,242.747717,58.294553000000,11.65,12.43,10.86,0.84,0.74,5059,MS,0.050,173,1.03,,,,,,,,,,1924.59305,7.30,7.74,25.2,46.4,1,43.4,,,,,,,,,,,,spoc,STPC,Single transit; potential multi,"1st planet looks like two different planets, each with one transit; even-odd is high; clear field",passed,data taken,,,,,,,,,,,,,,,,,,
207425167,1812.02,T001812,242.747717,58.294553000000,11.65,12.43,10.86,0.84,0.74,5059,MS,0.050,173,1.03,,,,,,,,11.61324,0.00068,1902.45761,3.10,3.36,35.8,11.2,2,9.6,3.57,,,,,,,,,,,spoc,PC,part of multi-planet system; other candidate signals in light curve including a possible additional candidate at a 48.325 day period,Clear field. Only 1 even transit (3 odd ones) that looks kind of sketchy,passed,data taken,,,,,,,,,,,,,,,,,,
207425167,1812.03,T001812,242.747717,58.294553000000,11.65,12.43,10.86,0.84,0.74,5059,MS,0.050,173,1.03,,,,,,,,,,1909.51401,5.77,4.89,2.7,21.2,3,13.7,,,,,,,,,,,,spoc,PC,Period could be 48.325d,"1st planet looks like two different planets, each with one transit; even-odd is high; clear field",passed,data taken,,,,,,,,,,,,,,,,,,
330799746,1818.01,T001818,193.131051,34.901092000000,10.99,11.42,10.47,1.21,1.63,6237,MS,0.050,402,1.10,1.02,1.07,,,,,,5.51078,0.00103,1906.80227,4.47,10.43,855.5,76.9,1,34.0,24.51,,,,,,,,,,,qlp,VPC?,small depth aperture correlation (it gets less deep from aperture used for detection to larger aperture).,"dV = 8.1 at 4""",failed,n/a,,,"Quite a large shift between the Systemic RV and SpecMatch RV. No Gaia RV. No trace of a second set of lines in the SB2 plots, but it seems like a likely SB1. Vsini is pretty high at 10.0 km/s. This is somewhat borderline, but I'm leaning toward failing this one",,,,,,,,,,,,,,,
393831507,1820.01,T001820,187.686475,27.452148000000,10.53,10.90,9.92,1.04,1.40,5778,SG,0.050,249,1.35,-22.50,0.41,,,,,,4.86071,0.00038,1903.06327,2.72,12.05,607.4,317.8,1,53.0,117.18,,,,,,,,,,,qlp,VPC,,Mast field clear,passed,n/a,,,no gaia rv,,,,,,,,,,,,,,,
82308728,1821.01,97658,168.638172,25.710387000000,6.99,7.76,6.20,0.86,0.77,5120,MS,0.050,22,1.01,-1.58,0.00,,,,,,9.49700,0.00275,1904.92627,2.27,2.16,52.7,5.3,1,11.0,1.78,,,,,,,,,,,qlp,KP,HD 97658 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
9392421,1822.01,T001822,167.777822,39.526769000000,10.72,11.29,10.07,1.00,1.71,5638,SG,0.050,313,1.02,27.59,2.08,,,,,,9.61396,0.00171,1911.71847,5.27,15.51,336.8,38060.7,1,63.0,11445.97,,,,,,,,,,,qlp,PC,,Seems to be an unresolved companion 10'' SW,passed,n/a,,,no gaia rv,,,,,,,,,,,,,,,
142381532,1823.01,TIC142381532,196.220356,63.753791000000,9.77,10.73,8.91,0.77,0.82,4760,MS,0.050,72,1.08,-9.10,0.35,,,,,,194.05000,0.00021,1715.18560,5.95,8.74,0.9,56.9,1,123.0,7.48,,,,,,,,,,,qlp,PC,Two transits separated by 194d. Possible periods: 194d 97d 64.7d 48.5 or 38.8. Slight depth-aperture and match to two nearby stars.,"dV = 1.1, dist=49'' W",passed,passed,,,,,,,200,1200,1,1,,,,,,,,
142387023,1824.01,T001824,197.731187,61.744779000000,8.98,9.72,8.28,0.88,0.82,5182,MS,0.050,59,0.99,9.64,0.24,,,,,,22.80811,0.00065,1719.88977,4.00,2.55,19.3,7.0,1,14.0,1.72,,,,,,,,,,,qlp,PC,Three stars within pixel (TIC 142387024 - Tmag=15.3. TIC 142387022 - Tmag=13.1). L1 candidate; possibly active star,"dT = 6.3, dist=5.8'' E; dV = 5.9, dist=7.1'' SE",passed,data taken,,,no gaia rv. Recon obtained with APF,,,,125,500,,,,,,,,,,
229400092,1826.01,T001826,292.458626,62.529215000000,11.21,11.64,10.58,0.99,1.16,5592,MS,0.050,265,0.92,-20.72,0.62,,,,,,4.14199,0.00003,1929.18912,2.34,12.87,464.0,317.8,1,143.0,127.57,,,,,,,,,,,spoc,P,CTOI from Ethan Kruse,"Slightly V shaped but passes. dV = 6.6 at 11"" NE",passed,n/a,,,,,,,,,,,,,,,,,,
390651552,1827.01,GJ486,191.985937,9.751398000000,8.82,11.39,7.20,0.31,0.33,3297,MS,0.050,8,1.07,19.11,0.00,,,,,,1.46713,0.00005,1928.22519,1.01,1.45,39.6,2.7,1,24.8,3.28,,,,,,,,,,,spoc,VPC,,"MAST shows 2 stars with different T mag but the same V mag at 0.09"" dist. They are very likely the same star because one comes from Gaia, the other from Hipparcos mission.",failed,passed,,,Large discrepancy between Gaia RV and telluric RV. Fails spectroscopic vetting.,,,,,,,,,,,,,,,
232982938,1828.01,T001828,241.562412,69.621699000000,11.13,11.98,10.51,1.04,1.56,5809,SG,0.050,370,0.92,-5.66,0.76,,,,,,9.09360,0.00025,1936.27952,4.67,9.16,334.1,61.6,1,30.5,18.39,,,,,,,,,,,spoc,VPC?,ephemeris match; need SG1; CTOI from Ethan Kruse,"dV = 3.6 at 21.6"" NW",passed,n/a,,,,,,,,,,,,,,,,,,
20182165,1830.01,133725,226.181335,38.605228000000,7.02,7.51,6.50,1.25,1.21,6327,MS,0.050,50,1.03,-12.39,2.80,,,,,,9.78164,0.00013,1936.90669,3.27,17.74,224.6,44329.1,1,119.8,11422.35,,,,,,,,,,,spoc,SEB1,large planet; variable star,"only 2 transits, variable star, clear field",failed,n/a,,,"high vsini (28.7 km/s), fails spectroscopic vetting",,,,,,,,,,,,,,,
61098812,1833.01,WASP-54,205.454292,-0.128065000000,9.87,10.41,9.37,1.15,1.78,6097,SG,0.050,251,0.99,-2.82,0.31,,,,,,3.69358,0.00011,1931.23641,4.51,18.03,1643.2,45142.2,1,112.6,17062.41,,,,,,,,,,,spoc,KP,WASP-54 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
347332255,1835.01,110067,189.839600,20.027788000000,7.66,8.42,6.95,0.91,0.78,5297,MS,0.050,32,0.99,-8.77,0.17,,,,,,5.64196,0.00115,1932.76364,3.09,1.99,119.7,4.6,1,8.8,1.77,,,,,,,,,,,spoc,PC,"period may be different, the transit at TJD 1932.8 and 1938.4 appears to be similar in depth and duration, the transit at TJD 1944.0 is coincident with a momentum dump, and can't be recovered from the data. There are three more possible single events near  1937.9, 1947.5 and 1949.0. The 1949.0 event (in report for candidate .02) has the largest depth.","erratic lightcurve, uncertain period, transit near BTJD 1950 is a systematic, MES=8.8, clear field",passed,data taken,,yes,discrepancy between SpecMatch RV and Gaia RV is a little worrisome. Recon obtained with APF,,,,250,500,,,,,,,,,,
347332255,1835.02,110067,189.839600,20.027788000000,7.66,8.42,6.95,0.91,0.78,5297,MS,0.050,32,0.99,-8.77,0.17,,,,,,,,1937.87302,3.95,2.54,48.4,7.0,2,7.9,,,,,,,,,,,,spoc,STPC,potential multi; other dips in the light curve; likely single transit,"erratic lightcurve, uncertain period, clear field",passed,data taken,,yes,discrepancy between SpecMatch RV and Gaia RV is a little worrisome. Recon obtained with APF,,,,250,500,,,,,,,,,,
207468071,1836.01,148193,245.908209,54.689762000000,9.29,9.77,8.80,1.26,1.62,6351,MS,0.050,192,1.08,-49.45,0.97,,,,,,20.38232,0.00096,1933.16439,6.58,8.71,153.9,56.7,1,39.2,11.37,,,,,,,,,,,spoc,PC,SG1 should clear the bright neighbor. The two transits have a shape asymmetry.,"only 3 transits, dT=5.6 sep=5.3"" E, dV=4.3 sep=12"" NW",passed,n/a,,yes,,,,,250,900,,,,,,,,,,
162689341,1838.01,WASP-92,246.692078,51.041081000000,12.42,12.95,11.83,1.12,1.26,6047,MS,0.050,576,1.09,,,,,,,,2.17466,0.00003,1930.00144,2.77,15.00,1626.3,36641.2,1,56.6,16768.88,,,,,,,,,,,spoc,KP,WASP-92 b,"dT=7.0 sep=15"" NW",known planet,n/a,,,,,,,,,,,,,,,,,,
381714186,1839.01,T001839,196.833167,5.852310000000,10.22,10.90,9.56,0.93,0.85,5383,MS,0.050,116,0.98,-7.96,0.40,,,,,,1.42482,0.00024,1928.50112,1.44,2.52,923.3,6.9,1,7.7,4.09,,,,,,,,,,,spoc,CPC,,"MES=7.7, clear field",passed,passed,,,No Gaia RV,,,,,,,,,,,,,,,
165987272,1840.01,KELT-6,195.981862,30.640078000000,9.85,10.37,9.30,1.22,1.65,6266,MS,0.050,241,1.12,1.62,0.27,,,,,,7.84496,0.00054,1929.00179,5.83,14.72,553.3,35872.1,1,71.0,10111.07,,,,,,,,,,,spoc,KP,KELT-6 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
404505029,1842.01,T001842,201.962760,9.030676000000,9.27,9.82,8.75,1.15,2.05,6115,SG,0.050,223,0.88,3.83,0.37,,,,,,19.14810,0.00189,1933.33583,4.43,12.55,244.3,317.8,1,47.2,69.09,,,,,,,,,,,spoc,VPC,Period could be half.,"only 2 transits, period could be half shorter, clear field",passed,n/a,,yes,Passes vetting(without gaia RV). Vsini~6 km/s.,,,,250,600,,,,,,,,,,
198108326,1844.01,HAT-P-12,209.389445,43.493501000000,11.76,12.67,10.79,0.74,0.70,4653,MS,0.050,143,1.09,-40.01,0.93,,,,,,3.21298,0.00010,1930.33000,2.36,11.68,140.1,317.8,1,92.0,168.35,,,,,,,,,,,spoc,KP,HAT-P-12 b,,known planet,n/a,,,,,,,,,,,,,,,,,,
54002556,1847.01,T001847,23.521400,-14.419210000000,11.62,12.46,10.86,0.85,0.83,5076,MS,0.050,190,1.03,22.42,0.95,,,,,,,,1390.70655,3.59,8.97,33.2,59.5,1,29.0,,,,,,,,,,,,qlp,STPC,Single transit; potential transits at BJD 1390 and 1402.5,"single transit, potential transit at BTJD 1402.5, clear field",passed,n/a,,,"low vsini (<2 km/s), K dwarf. SB2 test ambiguous (pending Isaacson's evaluation). No SG1 followup yet,",,,,,,,,,,,,,,,
219824469,1848.01,T001848,204.440276,48.250095000000,10.50,11.05,9.94,1.08,1.62,5923,SG,0.050,297,0.98,-27.92,0.45,,,,,,5.48100,0.00016,1740.28265,4.54,6.34,747.8,33.1,1,15.0,11.39,,,,,,,,,,,qlp,PC,Some depth-aperture correlation; match to 219824470,"dV=0.023, sep=13'' S",passed,passed,,,,,,,,,,,,,,,,,,
73540072,1853.01,T001853,211.459552,16.992423000000,11.37,12.18,10.58,0.82,0.84,4969,MS,0.050,165,0.94,-26.64,0.41,,,,,,1.24357,0.00023,1929.64573,1.27,3.81,859.2,13.9,1,15.0,9.45,,,,,,,,,,,qlp,VPC+,,clear field,do observe,passed,,,"low vsini (<2 km/s), K dwarf. SB2 test ambiguous (pending Isaacson's evaluation) but has already passed SG1+SG3 vetting. Star is rather faint (V=12), but expected signal of 9 m/s should be easily detected or ruled out.",,,,,,,,,,,,,,,
81247740,1855.01,T001855,205.354284,17.687220000000,10.65,11.20,9.98,0.92,1.08,5347,MS,0.050,177,0.88,-33.53,1.15,,,,,,1.36416,0.00004,1929.44256,1.12,9.69,1563.4,67.8,1,54.0,41.36,,,,,,,,,,,qlp,VPC+,Grazing/V-shaped transit; large radius; nearby star within one pixel,"dV=4.6, sep=12.3 SW",passed,n/a,,,,,,,,,,,,,,,,,,
229742722,1859.01,T001859,279.831615,69.522925000000,9.94,10.33,9.48,1.29,1.40,6415,MS,0.050,224,0.94,-19.82,0.88,,,,,,63.48341,0.00041,1726.13985,4.75,11.25,26.0,87.5,1,64.8,11.82,,,,,,,,,,,spoc,PC,,clear field,passed,passed,,,"High Vsini 11.99, no Gaia RV. Otherwise passes vetting.",,,,125,900,,,,,,,,,,
202426247,1860.01,134319,226.457934,64.047206000000,7.79,8.40,7.19,1.01,0.93,5668,MS,0.050,46,1.00,-6.36,0.01,,,,,,1.06621,0.00003,1683.60423,1.30,1.54,1906.5,3.0,1,10.2,1.87,,,,,,,,,,,spoc,CPC-,2 other stars in pixel; possible EB,"dT=0.9 sep=4.6"" W, dV=7.7 sep=5.4"" W",do observe,data taken,,,,,,,,,,,,,,,,,,
321668398,1862.01,WASP-150,264.263050,53.021245000000,11.54,12.03,11.06,1.24,1.64,6310,MS,0.050,528,1.02,-53.69,0.79,,,,,,5.64435,0.00017,1961.32297,2.96,11.76,856.8,317.8,1,26.4,98.90,,,,,,,,,,,spoc,P,CTOI from Ethan Kruse; WASP-150 b,"dV=6.5 sep=7.8"" W, dV=2.3 sep=10"" E",known planet,n/a,,,,,,,,,,,,,,,,,,
229791084,1864.01,Qatar-10,284.443974,69.570852000000,12.29,12.87,11.75,1.12,1.32,6023,MS,0.050,559,,,,,,,,,1.64532,0.00001,1957.04302,2.72,19.45,2565.8,49207.4,1,173.7,24714.12,,,,,,,,,,,spoc,KP,Qatar-10 b,"dV=5.8 sep=13"" W, dV=3.3 sep=25"" E",known planet,n/a,,,,,,,,,,,,,,,,,,
258510872,1885.01,T001885,304.665217,66.155971000000,11.97,12.69,11.28,1.20,1.76,6232,SG,0.050,561,1.07,,,,,,,,6.54417,0.00044,1958.25472,4.27,15.56,789.8,38181.2,1,31.1,11559.01,,,,,,,,,,,spoc,VPC,Large odd-even (8.5sigma); but initial transits were contaminated; making the odd-even test unreliable; possibly EB; CTOI from Ethan Kruse,"unreliable odd-even=8.6sig likely caused by contamination of the first two transits, dV=6.4 sep=8.6"" SE",passed,n/a,,,,,,,,,,,,,,,,,,
288636599,1890.01,T001890,279.744415,79.238307000000,11.68,12.37,11.01,1.06,1.27,5857,MS,0.050,372,1.01,-34.79,1.42,,,,,,19.96792,0.00105,1965.55665,6.37,10.97,78.9,83.8,1,32.0,19.00,,,,,,,,,,,spoc,VPC,CTOI from Ethan Kruse,"unreliable odd-even=12sig likely caused by contamination of one transit, dV=4.9 sep=11"" SW",passed,n/a,,,"low vsini (<2 km/s), slightly evolved subgiant, no SB2. Large candidate (10 R_e) around a faint star (V=12), but looks clean. No SG1 followup to date.",,,,,,,,,,,,,,,
91987762,1898.01,83342,144.555603,23.546925000000,7.41,7.87,6.92,1.24,1.61,6304,MS,0.050,80,0.99,-6.01,0.21,,,,,,38.40000,3.90000,1894.25368,4.28,7.16,201.5,40.6,1,44.3,16.10,,,,,,,,,,,spoc,STPC,Single transit; ~10 Re; CTOI from Planet Hunters,"single transit, radius larger than reported 10Re",passed,passed,,,,,,,250,500,,,,,,,,,,
429302040,1905.01,WASP-107,188.386857,-10.146147000000,10.42,11.59,9.38,0.66,0.72,4251,MS,0.050,65,1.38,13.74,0.31,,,,,,5.72226,0.00011,1574.14194,2.65,12.56,51.0,317.8,1,288.0,149.89,,,,,,,,,,,qlp,KP,WASP-107 b,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
308098254,1906.01,WASP-162,168.292881,-17.657746000000,11.57,12.21,10.89,0.96,1.20,5473,MS,0.050,311,1.07,17.22,0.78,,,,,,9.62642,0.00110,1548.34505,4.42,13.35,153.2,317.8,1,53.0,98.31,,,,,,,,,,,qlp,KP,,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
37718056,1908.01,WASP-158,4.146339,-10.976416000000,11.71,12.04,11.18,1.21,1.53,6239,MS,0.050,525,1.15,25.00,1.20,,,,,,3.65688,0.00053,1384.09392,3.54,14.05,1305.3,317.8,1,9.0,116.17,,,,,,,,,,,qlp,KP,,clear field,known planet,n/a,,,,,,,,,,,,,,,,,,
